author,path,insertions,deletions,touches,churn
Vanish,FMOD Project/Assets/Ambience/Forest/amb_forest_thunderstorm_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/Forest/amb_forest_thunderstorm_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/Forest/amb_forest_wind.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/Forest/amb_forest_wind_strong.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/amb_evening_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/amb_morning_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/amb_night_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/amb_noon_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/birds/amb_bird_call_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/birds/amb_bird_call_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/birds/amb_bird_call_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/birds/amb_bird_call_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Ambience/birds/amb_bird_call_05.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_enemy_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_enemy_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_enemy_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_carpet_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_carpet_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_carpet_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_grass_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_grass_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_grass_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_wood_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_wood_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_wood_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Footsteps/footsteps_player_wood_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_close_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_close_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_close_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_open_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_open_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_open_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Hand Foley/Door/foley_door_open_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/Radio/placeholder_640166_main_meco.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/heartbeat.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Character/noise_short.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Interactables/barrel_rolling_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Interactables/wooden_collision_1_dry_dull.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Interactables/wooden_collision_2_dry_dull.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Interactables/wooden_collision_3_dry_dull.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Interactables/wooden_collision_small_dry_dull.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_01_bleep_a.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_01_bleep_c.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_01_drone_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_01_pad_chords.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_electronic_layer_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_electronic_layer_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_electronic_layer_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_electronic_layer_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_orchestra_layer_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_orchestra_layer_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_orchestra_layer_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_02_orchestra_layer_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_doma_east_theme_bpm_140.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_east_high_pre_rest_re.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_east_low_mid_re.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_east_mid_high_re.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_east_pre_rest_re.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_east_rest_low_re.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_sting_high_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_lvl_03_sting_high_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_radio_station_hiphop_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_radio_station_lofi_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Music/music_radio_station_rock_loop.ogg,3,3,2,6
Vanish,FMOD Project/Assets/UI/ui_cancel.ogg,3,3,2,6
Vanish,FMOD Project/Assets/UI/ui_okay.ogg,3,3,2,6
Vanish,FMOD Project/Assets/VO/English/vo_en_main_menu.ogg,3,3,2,6
Vanish,FMOD Project/Assets/VO/English/vo_en_welcome.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_0879_on_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_0945_off_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_1121_on_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_1406_off_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_1604_on_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_1648_off_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Basic Engine/veh_lawnmower_idle_exh.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_01104.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_01560.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_01999.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_02549.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_02900.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_03472.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_03845.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_04329.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_04812.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_05845.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_06262.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Vehicles/Car Engine/veh_car_engine_190E_06723.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Bullet Casings/weapons_bullet_casing_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Bullet Casings/weapons_bullet_casing_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Bullet Casings/weapons_bullet_casing_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Bullet Casings/weapons_bullet_casing_04.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_debris_large.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_debris_medium.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_debris_small.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_distant.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_large.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_medium.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/Explosion/weapons_explosion_small.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_auto_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_auto_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_auto_03.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_head_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_head_02.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_tail_01.ogg,3,3,2,6
Vanish,FMOD Project/Assets/Weapons/M4/weapons_m4_tail_02.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/CN/cn_goodbye.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/CN/cn_main_menu.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/CN/cn_welcome.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/CN/keys.txt,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/EN/en_goodbye.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/EN/en_main_menu.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/EN/en_welcome.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/EN/keys.txt,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/JP/jp_goodbye.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/JP/jp_main_menu.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/JP/jp_welcome.ogg,3,3,2,6
Vanish,FMOD Project/AudioTable/Dialogue/JP/keys.txt,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Dialogue_CN.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Dialogue_EN.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Dialogue_JP.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Master.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Master.strings.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Music.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/SFX.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/VO.bank,3,3,2,6
Vanish,FMOD Project/Build/Desktop/Vehicles.bank,3,3,2,6
Vanish,Assets/Core/Extensions/UnityHelper.cs,6,0,1,6
Vanish,Assets/Demos/RainRustRenderPipelineDemo/DemoScene.unity,3,3,2,6
Vanish,Assets/Rendering/Editor/Icons/icon_editor_rendering_pipelineAsset.png,3,3,2,6
Vanish,Assets/Rendering/Editor/Icons/icon_editor_rendering_renderData.png,3,3,2,6
Vanish,Assets/Rendering/Editor/RainRustRenderPipeline.Editor.asmdef,3,3,2,6
Vanish,Assets/Demos/FunctionDev/CodeUnfucker测试Demo/CodeUnFuckerScene.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/CodeUnfucker测试Demo/CodeUnfuckerTest.asmdef,3,3,2,6
Vanish,Assets/Demos/FunctionDev/EccDemos/EccDemo.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/InGameConsole测试Demo/InGameConsoleDemoScene.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/LoadingDemo/LoadingDemoScene.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/OdinEditorSample/SampleScene.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/Progress Bar Demo/Demo.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/Unity单元测试Demo/DemoScene.unity,3,3,2,6
Vanish,Assets/Demos/FunctionDev/Unity单元测试Demo/UnitTestDemo.asmdef,3,3,2,6
Vanish,Assets/Demos/FunctionDev/Unity单元测试Demo/ground.mat,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/Editor/Nodes/Operators/MultipleInputOpNode.cs,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/Bezier1X2AA.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/GPUInstancingIconOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/GPUInstancingIconON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/LinkIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/MasterNodeIconOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/MasterNodeIconON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Nodes/TextureReferenceBg.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/About.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/Icon64.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/black.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/blue.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/flat.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/green.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/grey.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/red.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/Textures/white.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/AddToList.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Checkmark.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CircularToggle_OFF_Dark.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CircularToggle_ON_Dark.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CleanupOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CleanupOFFNew.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CleanupON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CleanupONNew.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CustomExpAddIconActive.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CustomExpAddIconNormal.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CustomExpRemoveIconActive.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/CustomExpRemoveIconNormal.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/FitView.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/FocusNode.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Help.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Help2.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ItemCleanupOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ItemCleanupON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Library.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/LiveOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/LiveON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/LivePending.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MaximizeWindow.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotLeftOff.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotLeftOffHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotLeftOn.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotLeftOnHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotMidOff.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotMidOffHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotMidOn.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotMidOnHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotRightOff.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotRightOffHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotRightOn.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MiniBotRightOnHover.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/MinimizeWindow.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/New.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Open.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/OpenListedShader.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/OpenSourceCodeOFF.PNG,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/OpenSourceCodeON.PNG,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/Options.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/RemoveFromList.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ResetInspectorIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/SaveOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/SaveON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/SelectionAsTemplate.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ShaderSelectOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ShaderSelectON.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/ShareOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/SliderHoriz.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/TakeScreenshotOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/TransparentPixel.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/UpdateOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/UpdateOutdated.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Buttons/UpdateUpToDated.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/CircleBackground.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/Grid128.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/LineTex 2.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/LineTex 3.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/LineTex 4.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/LineTex.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/MainCanvasTitleBg.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/Material.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/MaterialModeIcon.PNG,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/MaterialModeIconOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/SelectionBox.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/Shader.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderFunction.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderFunctionIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderFunctionModeIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderFunctionModeIconOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderModeIcon.PNG,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderModeIconOFF.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/ShaderModeMatIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Canvas/TransparentOverlay.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/BlueNormalBase.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/BlueNormalBaseLeft.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/BlueNormalBaseSquare.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/BlueNormalHeader.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/ButtonBackground.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/CommentNodeBase.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/CommentaryResizeIcon.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/CommentaryResizeIconInv.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/FlatBackground.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/GraphButton.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/GraphButtonActive.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/GraphPopup.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/GrayNormalHeader.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/GrayNormalHeaderSquare.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/NoPreview.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/NodeSelected.png,3,3,2,6
Vanish,Assets/ThirdParty/AmplifyShaderEditor/Plugins/EditorResources/UI/Nodes/NodeSelectedSquare.png,3,3,2,6
