path,symbol_kind,name,style
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,method,OnQuitClicked,PascalCase
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_document,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_mainMenuScreen,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_saveSlotScreen,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_settingsScreen,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_startNewGameButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_continueButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_settingsButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_quitButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_createNewSlotButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_slotContainer,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_backFromSaveButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_renameOverlay,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_renameTextField,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_renameConfirmButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_renameCancelButton,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_slotToRename,other
Assets/GameMain/Scripts/RunTime/UI/MainMenuController.cs,private_field,_isNewGameMode,other
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,class,DebugUIManager,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,OnEnable,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,Update,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,Log,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,OnGUI,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,UpdateStyles,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,method,OnDestroy,PascalCase
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,private_field,m_OrderedKeys,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,private_field,m_BoxStyle,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,private_field,m_LabelStyle,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,private_field,m_BackgroundTexture,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,private_field,m_DeltaTime,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_ShowFPS,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_BackgroundColor,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_TextColor,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_FontSize,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_FontStyle,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_Padding,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_MinWidth,m_prefix
Assets/GameMain/Scripts/RunTime/DebugUI/DebugUIManager.cs,public_field,m_Spacing,m_prefix
Assets/GameMain/Scripts/RunTime/AudioEntries/AudioEntryChapterBgm.cs,class,AudioEntryChapterBgm,PascalCase
Assets/GameMain/Scripts/RunTime/GameMain/GameMain.cs,class,GameMain,PascalCase
Assets/GameMain/Scripts/RunTime/GameMain/GameMain.cs,method,TryGetPlayer,PascalCase
Assets/GameMain/Scripts/RunTime/GameMain/GameMain.cs,method,SetPlayerFeetPosition,PascalCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,class,FastLevelTestInvoker,PascalCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,method,Start,PascalCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,public_field,ManualLevel,PascalCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,public_field,bySavePoint,camelCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,public_field,savePointName,camelCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,public_field,levelId,camelCase
Assets/GameMain/Scripts/RunTime/InitInvoker/FastLevelTestInvoker.cs,public_field,chapterId,camelCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/ConsoleCommands.Level.cs,class,LevelConsoleCommands,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/ConsoleCommands.Level.cs,method,StartLevel,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/ConsoleCommands.Level.cs,method,StartLevelById,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/ConsoleCommands.Level.cs,method,LoadLevel,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/ConsoleCommands.Level.cs,method,EndLevel,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/InvokeEvent.cs,class,ConsoleCommands,PascalCase
Assets/GameMain/Scripts/RunTime/ConsoleUtils/InvokeEvent.cs,method,InvokeEvent,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,class,PlayerDeathSplasher,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,method,CoverAsync,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,method,RevealAsync,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,method,UpdateCenter,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,method,ComputeMaxRadius,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_CircleWipe,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_CoverDuration,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_CoverEase,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_RevealDuration,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_RevealEase,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/Splash/PlayerDeathSplasher.cs,private_field,m_CenterUV,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,interface,IPlayer,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,class,PlayerManager,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,method,SpawnPlayer,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,method,DespawnPlayer,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,method,CreatePlayer,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,private_field,m_Player,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/PlayerManager.cs,public_field,SystemName,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,class,LevelManager,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,class,LevelLoadInfo,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,RegisterHooks,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,RecordLastSavePoint,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,OnBeforeWriteSave,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,StartLevel,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,StartLevelInternal,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,UpdateDebugUI,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,EndLevel,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,InitLevelManager,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,BuildSpatialIndex,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,GetLevelInfoFromSavePointName,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,GetLevelInfoFromChapterAndLevelId,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,SetUpWithSavePoint,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,SetUp,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,GetChapter,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,GetLevel,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,SwitchLevel,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,ActivateRoom,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,method,CullRooms,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_CurrentMaxPriority,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_LastSwitchFrame,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_PlayerManager,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_CurrentRoom,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_CurrentLevel,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_CurrentWorld,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_LdtkProject,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_LastSavePointName,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,private_field,m_Disposables,m_prefix
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,ChapterId,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,LevelId,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,SavePointName,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,SavePointNickName,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,SpawnPosition,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,SystemName,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelManager.cs,public_field,Dependencies,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LDtkIdentifiers.cs,class,LDtkIdentifiers,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/RuntimeEntityRegistry.cs,class,RuntimeEntityRegistry,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/RuntimeEntityRegistry.cs,method,Register,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/RuntimeEntityRegistry.cs,method,GetEntity,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/RuntimeEntityRegistry.cs,method,Clear,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelBoundsTrigger.cs,class,LevelBoundsTrigger,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelBoundsTrigger.cs,method,OnTriggerEnter2D,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelBoundsTrigger.cs,method,OnTriggerStay2D,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelBoundsTrigger.cs,method,CheckLevelSwitch,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelBoundsTrigger.cs,method,PlayerIsInLevelBounds,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,class,LevelRoom,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,method,DeActivate,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,method,Activate,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,private_field,_cameraMode,other
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,private_field,_borderBounds,other
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,private_field,_virtualCamera,other
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,private_field,_neighbors,other
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelRoom.cs,public_field,Neighbors,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,class,LevelStateRegistry,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,class,Entry,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,EnsureInstance,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,Awake,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,OnDestroy,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,Register,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,Unregister,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,OnBeforeWrite,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,OnLoadSave,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,method,Entry,PascalCase
Assets/GameMain/Scripts/RunTime/GameCoreSystems/LevelManager/LevelStateRegistry.cs,private_field,m_Disposables,m_prefix
Assets/GameMain/Scripts/RunTime/Events/PlayerControl/PlayerControlEvents.cs,class,PlayerControlEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/PlayerControl/PlayerControlEvents.cs,struct,PlayerStartJumpEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,class,BeeManagerEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,struct,BeeAddEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,struct,BeeRemoveEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,method,BeeAddEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,method,BeeRemoveEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,public_field,Bee,PascalCase
Assets/GameMain/Scripts/RunTime/Events/BeeManager/BeeManagerEvents.cs,public_field,Bee,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,class,LevelManagerEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,enum,LevelSwitchDirection,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,struct,LevelManagerPreEnterChapterEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,struct,LevelManagerPostEnterChapterEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,struct,LevelManagerPreExitChapterEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,struct,LevelManagerPostExitChapterEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/LevelManager/LevelManagerEvents.cs,struct,LevelManagerLevelSwitchedEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/SuperText/SuperTextEvents.cs,class,SuperTextEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/SuperText/SuperTextEvents.cs,struct,TextRevealCompletedEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/SuperText/SuperTextEvents.cs,struct,CharacterRevealedEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/SuperText/SuperTextEvents.cs,method,CharacterRevealedEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,class,GamePlayMatEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,struct,MatPassDoorEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,struct,MatChangeCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,struct,MatReCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,struct,MatPlayerDeathEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,struct,MatPlayerPassDoorEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,method,MatChangeCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,method,MatReCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,public_field,CheckTransform,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/PlatformGame/GamePlayMatEvents.cs,public_field,CheckTransform,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,class,GamePlaySnakeGameEvents,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,struct,SnakeDeathEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,struct,SnakeSaveEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,struct,SnakeCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,struct,HoneyCollectedEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,struct,HoneyResetEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,method,SnakeCheckPointEvent,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,public_field,Honey,PascalCase
Assets/GameMain/Scripts/RunTime/Events/GamePlay/SnakeGame/GamePlaySnakeGameEvents.cs,public_field,Honey,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,class,GameFlowCommands,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,class,BackToMenuCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,class,StartGameCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,method,StartGameCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,private_field,m_ChapterId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,private_field,m_LevelId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,private_field,m_SpawnPointIndex,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,private_field,m_SavePointName,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,public_field,CommandName,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/GameFlow/GameFlowCommands.cs,public_field,CommandName,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,class,InitInvokerCommands,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,class,FastLevelTestCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,class,ManualFastLevelTestBySavePointCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,class,ManualFastLevelTestCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,class,FastLevelTestHelper,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,FastLevelTestCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,ManualFastLevelTestBySavePointCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,ManualFastLevelTestCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,ManualFastLevelTestCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,method,FindLevelByPosition,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,private_field,m_TestPosition,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,private_field,m_SavePointName,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,private_field,m_TestPosition,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,private_field,m_ChapterId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/InitInvoker/InitInvokerCommands.cs,private_field,m_LevelId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,class,LevelManagerCommands,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,class,LoadLevelCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,class,StartLevelCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,class,EndLevelCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,method,LoadLevelCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,method,StartLevelCommand,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,method,Execute,PascalCase
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,private_field,m_ChapterId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,private_field,m_LevelId,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,private_field,m_SavePointName,m_prefix
Assets/GameMain/Scripts/RunTime/Commands/LevelManager/LevelManagerCommands.cs,public_field,CommandName,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,class,PlayerStMachineDash,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,SetUpTickSettings,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,ShouldActivate,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,OnActivate,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,ShouldDeactivate,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,OnDeactivate,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,method,OnTick,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,private_field,DashPlayerOffsetPos,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineDash.cs,private_field,DashDir,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerControlComponent.Anim.cs,class,PlayerControlComponent,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerControlComponent.Anim.cs,method,AnimControl,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineWhistle.cs,class,PlayerStMachineWhistle,PascalCase
Assets/GameMain/Scripts/RunTime/GamePlay/PlayerControl/PlayerStMachineWhistle.cs,method,SetUpTickSettings,PascalCase
